사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201702,분당선,정자,382,1,3741,1004,9130,7724,27763,23687,37289,74260,25471,44681,19290,23676,20744,20138,22677,20864,23971,22551,24488,22576,25236,23878,26903,25427,35919,32096,57532,47283,37719,47271,26349,30225,28281,24630,27326,24170,11338,15419,1637,5202,0,0,0,0,0,0,20170308
201702,분당선,미금,551,7,4729,633,12103,10274,35242,19160,43640,44253,32661,39581,29279,24774,31897,26390,33169,29456,35699,33644,35539,30794,37281,36545,38760,35699,42312,40740,49114,53896,30041,56603,22271,35549,23029,32852,20917,29013,6237,20004,238,4659,0,1,0,0,0,0,20170308
201702,분당선,오리,592,3,3977,373,13514,6737,36789,14390,46116,31020,28774,20168,23265,14124,22273,13522,22678,15837,22794,16415,21876,17711,22049,16936,23576,20169,27185,20875,35650,30980,19218,33033,13625,21916,15148,18815,11274,18285,4120,12344,189,3548,0,0,0,0,0,0,20170308
201702,5호선,오목교(목동운동장앞),0,0,4590,1804,15200,8509,48303,23433,56206,78980,31493,65871,25559,35189,28049,35580,31877,40210,35379,45091,37458,42608,41566,41309,47783,45035,54499,51674,83248,76933,50286,70459,51368,35893,40267,30537,35651,29092,12295,18921,1778,5024,0,0,0,0,0,0,20170308
201702,7호선,노원,25,1,6251,2299,13907,5451,38448,15759,40442,43487,27036,47421,28416,32010,31408,31590,34178,35653,36316,41830,38189,41911,42253,41706,43592,41920,43773,47063,50296,63843,34393,64755,35526,33929,27622,25835,29597,22236,12892,16849,2288,6844,1,125,0,0,0,0,20170308
201702,7호선,중계,12,1,8196,1613,21824,4443,67707,13314,65363,23171,35336,17596,25280,13660,22417,14155,23081,14018,23637,16441,21227,16862,19397,18765,19447,20885,21719,26833,20034,39695,12010,49836,8878,30976,10338,27312,7992,25614,4076,19239,672,6069,0,0,0,0,0,0,20170308
201702,7호선,하계,13,0,6980,1433,23121,6733,72765,13279,75996,25167,40738,21544,31075,17765,29233,19021,31839,24909,30412,26825,29189,26156,30191,27664,32868,30468,34367,36181,31325,54493,20221,63076,15378,39879,13540,34664,13679,33689,5176,24497,778,8502,0,0,0,0,0,0,20170308
201702,7호선,공릉(서울과학기술대),9,0,5159,1340,13009,4878,37918,8255,43864,24475,23995,15728,17924,11705,17624,11217,19939,13353,19375,14823,17158,14788,17940,17232,17627,20173,20569,23853,23489,34358,14962,39924,10832,25011,9797,21000,8655,20640,4998,14529,1044,5636,0,0,0,0,0,0,20170308
201702,7호선,태릉입구,71,0,5380,1007,6647,5301,20329,7304,25786,18605,16725,12360,11904,8346,11090,7809,12980,8387,13332,9398,12919,9781,12993,10453,14750,11898,17546,14134,19806,19849,13042,20752,9016,13897,7971,13011,6248,13099,3213,8764,582,3994,1,1267,0,0,0,0,20170308
201702,7호선,먹골,7,1,6299,664,11675,3863,38161,4782,47212,13862,24935,9968,17037,8709,14375,9412,15224,11123,16235,12139,14722,12846,13780,15370,14209,17400,15228,21930,17984,33352,12594,37143,8588,22983,7276,20874,6037,19419,2891,13306,530,4073,1,114,0,0,0,0,20170308
201702,7호선,중화,1,0,7523,822,13111,4863,38235,7932,46478,22854,26398,12851,17465,9563,15434,9261,17245,10697,16227,11460,14486,13007,13512,15791,14619,17562,17705,22139,21934,32509,15211,35335,9463,22493,8436,20116,6605,20489,3312,13827,567,4658,0,47,0,0,0,0,20170308
201702,7호선,상봉(시외버스터미널),236,2,9651,1527,17537,8112,49817,14831,63959,35648,34757,19714,22961,15478,21278,17193,22825,19159,23992,20521,22395,21076,23223,22919,24345,26500,29097,33529,37893,48893,29867,54576,19717,32552,19303,27997,16923,27831,8015,19421,1507,8169,1,19,0,0,0,0,20170308
201702,7호선,면목,13,0,10075,826,19588,5569,58369,7619,77712,21001,39422,13254,22673,12663,19533,12128,21315,13690,21474,15636,18648,17031,17376,20956,18347,25016,19643,30716,20881,47566,17777,54229,11092,33301,9417,30177,6743,30020,3409,18954,602,6810,1,3,0,0,0,0,20170308
201702,경의선,문산,948,2,3180,11,8484,1864,20426,6426,17079,12796,14042,6331,11502,6120,10701,6003,10566,9259,10573,7765,9670,8834,9240,10306,10557,12764,11167,13602,11543,13843,6434,16851,5039,12072,4112,9825,2310,8946,391,6672,2,4137,0,0,0,0,0,0,20170308
201702,경의선,파주,7,0,656,9,1350,453,2449,1401,3499,3623,2695,894,2126,1046,2155,883,2143,1132,2102,1043,1662,1067,1713,1185,1822,1561,2611,1650,3047,1801,1869,1453,765,1205,694,1109,327,1024,118,818,5,405,0,0,0,0,0,0,20170308
201702,경의선,월롱,3,0,424,44,1111,3825,1946,9486,2706,9914,2780,2260,2133,2181,2139,2004,2471,2347,3038,2309,2250,1857,3256,1897,3763,2478,7993,2985,10833,3457,4297,3249,3369,2989,2636,3329,1047,3175,391,2693,18,1212,0,0,0,0,0,0,20170308
201702,분당선,청명,23,1,1665,644,4936,1649,14936,3874,16536,7793,8838,4282,6197,3003,6001,3099,5985,4005,5814,4364,5515,4390,5584,4620,6219,6751,7576,7344,8779,10328,4670,11898,3088,8512,2676,8010,1963,7554,907,5416,100,1417,0,0,0,0,0,0,20170308
201702,공항철도 1호선,홍대입구,146,5,3571,363,5589,2291,9382,5093,11520,17596,8817,14566,8832,12126,9646,13131,10330,16336,11154,17442,11850,16158,14203,16204,16567,16874,19287,18715,25339,25385,19882,23395,16879,12468,20768,10743,21603,9404,11968,8273,1060,2710,2,2,0,0,0,0,20170308
201702,공항철도 1호선,디지털미디어시티,62,0,3196,587,5572,5542,13875,18648,15511,91475,9884,32335,7141,14052,8160,10345,9714,11101,11521,12668,12307,12004,13745,10189,16177,10469,24930,12248,86461,16895,38524,15240,22081,8634,21102,7515,17581,6934,8492,4885,1002,2477,0,1,0,0,0,0,20170308
201702,공항철도 1호선,김포공항,15,0,2128,1466,3891,9441,8203,18999,13435,16137,14044,9632,13537,9217,16389,9005,17253,9825,18959,9848,18789,9733,19880,8353,17184,9573,20567,11512,30772,12303,21290,9684,16564,4738,14538,3678,19048,3183,7896,1958,233,1218,0,25,0,0,0,0,20170308
201702,5호선,청구,5,0,1346,173,2631,1629,6361,3209,11212,15002,7014,8303,5243,4245,5736,3832,5615,4058,6108,4667,5654,4853,5555,5307,6242,5853,6777,6849,11819,9972,9480,9191,5561,5749,5034,5227,3852,5364,1953,3782,408,1236,0,0,0,0,0,0,20170308
201702,공항철도 1호선,계양,28,1,8215,533,21140,2307,59007,3819,51093,5162,26070,4664,19621,4333,17581,4309,16843,5364,14224,7364,11769,9617,10607,11806,11290,15041,11289,19391,10238,35928,6137,44295,4195,29473,3442,28234,2637,28516,1424,20437,192,4880,0,0,0,0,0,0,20170308
201702,공항철도 1호선,검암,78,4,10513,518,18387,4437,42665,7894,31089,14503,16763,7287,13189,4646,13219,5515,12955,6589,11718,7455,10247,8190,10063,10475,10710,12849,12388,15424,17108,24984,9307,33857,6331,23336,6165,21285,4836,21964,2282,14982,489,8216,0,0,0,0,0,0,20170308
201702,경춘선,대성리,0,0,285,49,1420,337,1307,701,1163,1180,1248,690,1927,775,3925,724,2495,1392,1334,2436,1034,2728,980,2993,1226,2020,1229,1671,1245,1465,462,1071,432,1053,244,531,209,548,112,278,9,8,0,0,0,0,0,0,20170308
201702,경춘선,마석,10,0,1138,498,4110,2601,12214,5248,8415,7491,7416,4808,6806,3488,6062,4543,6440,3928,6268,4905,5167,4828,4992,6237,5657,4842,5436,7020,7327,7856,2948,10451,2484,6734,1821,5070,1373,4675,658,2820,34,1241,0,0,0,0,0,0,20170308
201702,5호선,양평,0,0,2244,796,5709,3822,17358,8570,19341,38108,9186,13904,7111,6730,6756,5576,6760,5600,7665,5996,6935,6227,7566,6674,8489,7245,11546,8401,28429,13856,13172,14207,7196,8897,6198,8370,3875,8302,1792,5685,284,1742,0,1,0,0,0,0,20170308
201702,경원선,지행,10,1,4486,262,9365,2465,22210,5216,20945,10059,16659,6582,12012,5262,12062,6391,13212,7860,12219,8327,9799,8558,9131,10695,9798,12222,11009,17560,13191,20391,7389,21473,6047,17055,5317,11539,4874,12669,2771,10820,170,2761,0,0,0,0,0,0,20170308
201702,경원선,덕정,2,0,3680,773,8680,4022,23478,8386,23052,13764,12736,7240,11595,4923,10687,4310,11145,5875,10343,6049,8714,6638,8147,7997,7658,12434,11244,13104,12450,14208,7017,19336,4516,13708,3027,11388,2162,8986,1183,10123,135,2139,0,0,0,0,0,0,20170308
201702,경원선,덕계,0,0,1645,374,5244,1355,9098,1796,8761,2528,4565,1287,4483,1272,3621,1085,3302,1762,2844,1891,2393,2235,2300,2678,2582,4467,2747,3999,2732,5347,1528,6077,840,5220,528,3694,413,3316,209,3339,25,891,0,0,0,0,0,0,20170308
201702,경원선,양주,892,2,5692,1124,14413,4846,35007,10659,29001,10854,20976,7761,18179,7555,15891,6417,15140,7312,13405,8040,11557,8484,10785,11681,10887,12849,12415,14847,15560,22569,9197,22162,4581,19214,3375,13921,2605,15877,717,9363,62,4279,0,2,0,0,0,0,20170308
201702,경원선,녹양,204,1,4364,713,9224,2281,17880,3752,15337,7974,10661,4444,9012,3791,7696,3790,7725,4307,7886,5423,6458,5702,6321,6757,6101,7617,7397,8797,8732,12985,4978,12935,2983,9917,2684,6911,2114,9234,911,5961,76,2390,0,1,0,0,0,0,20170308
201702,경원선,가능,219,2,7329,902,12455,3448,25207,4609,24162,13848,15709,8247,12962,7624,12409,6594,12426,6599,10802,8269,10114,9243,8881,9950,8695,11180,10241,13790,10543,19246,6987,20092,4902,14990,4188,10487,3234,11222,1784,8051,144,2312,0,0,0,0,0,0,20170308
201702,경원선,의정부,1761,20,9293,1387,20647,8088,43559,13540,39796,37190,27798,43050,25545,30740,29573,36127,32757,40307,34760,45909,37888,43003,41613,40333,47335,44781,47268,48683,53340,56438,37250,57009,34020,38303,30494,28204,22870,22965,11385,17084,976,9992,0,20,0,0,0,0,20170308
201702,경원선,회룡,881,6,11789,1574,24957,5541,57379,6338,45056,10201,30365,10357,25608,9558,23603,11524,23195,12601,20737,14548,17095,17107,15258,21378,15159,26587,14619,29996,13635,36156,9392,44793,6580,30626,5602,23875,4700,21415,2178,14371,175,5817,0,0,0,0,0,0,20170308
201702,경원선,망월사,219,1,5950,649,10850,3215,24596,4040,22861,12233,15870,12621,13387,10199,13393,9382,14246,10066,13702,9507,12755,10489,11156,11781,11245,14884,13107,15582,11689,20103,7160,22522,5200,15859,4477,12442,3243,11471,1510,8246,125,2631,0,0,0,0,0,0,20170308
201702,경원선,도봉산,147,2,5691,450,8604,2235,23601,3020,21108,5499,13153,10389,11304,13730,11553,10658,13053,9355,16341,8526,18159,8214,18289,7861,17020,7921,14397,8034,11797,9592,7413,9398,4649,6165,3368,6152,2172,5749,963,4722,102,1998,0,0,0,0,0,0,20170308
201702,경원선,도봉,91,2,6933,1027,9920,3625,19912,4318,19506,9946,13044,8382,11035,8200,10671,6571,10982,7493,11166,8593,10004,9556,9935,10238,9556,12039,10416,12554,10954,16517,5814,17572,3736,10818,3062,10135,2146,8606,1022,6035,61,1475,0,0,0,0,0,0,20170308
201702,경원선,방학,256,3,9627,1399,14093,5137,29777,7721,31522,17208,21051,11627,16591,10350,15737,9855,17345,11400,17362,12487,15083,14710,13895,16332,14090,19513,15636,20027,18084,28592,10600,28447,7926,18332,6393,15247,5042,12735,2178,9087,224,2135,0,0,0,0,0,0,20170308
201702,경원선,창동,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20170308
201702,경원선,녹천,532,5,4091,701,8119,1886,21756,3997,19783,5139,12716,3174,8950,3789,7664,3245,8953,4314,7275,4436,6093,5070,5706,5683,6187,7330,7613,8431,6352,12030,3382,13787,2285,9161,1972,7886,1500,7592,640,5798,111,1645,0,0,0,0,0,0,20170308
201702,경원선,월계,235,20,4068,1034,5511,1513,13772,3766,15265,7834,10910,6370,9789,4796,8909,4774,9056,6263,8959,6215,7593,7032,6958,7460,7218,8859,7367,9652,7574,12029,4744,11578,3172,7718,2551,6432,2051,6371,849,4497,99,1109,0,0,0,0,0,0,20170308
201702,경원선,광운대,1469,10,5360,1559,14372,3316,38999,5051,35846,10785,18573,8745,13814,8108,12595,7894,13284,9923,12581,10504,10889,11454,11254,12899,12332,14382,13990,17026,13036,24674,7745,25824,6509,18141,6175,14834,5034,15578,2479,11629,202,6436,0,0,0,0,0,0,20170308
201702,경춘선,천마산,12,2,769,321,2017,451,6115,1225,4525,1211,3621,1026,3000,1497,2467,1052,2507,1459,2098,1289,1728,1990,1497,2155,1611,2406,1640,2959,1599,4171,834,3393,656,3011,501,2173,313,1752,150,1567,7,310,0,0,0,0,0,0,20170308
201702,경춘선,평내호평,260,3,4842,830,7921,1586,23279,4036,19729,7988,11450,7365,9964,5322,8597,4717,9648,6356,8590,6390,7563,7853,7590,7418,7790,8723,8171,13133,8943,15338,5534,18619,4263,12690,4192,10079,3790,7975,1966,7987,44,2438,0,0,0,0,0,0,20170308
201702,경춘선,금곡,0,0,1079,273,1908,658,4309,1611,4953,3661,3051,1763,2716,1498,2343,1394,2177,1531,2196,1765,1695,1893,2293,1763,1667,2802,2191,2575,2853,3394,1298,3794,867,2008,676,1574,517,1579,181,1557,4,409,0,0,0,0,0,0,20170308
201702,경춘선,사릉,1,0,1606,511,4297,1651,16418,4455,14443,5782,7943,2116,5730,2640,4927,2173,4556,2386,4893,3210,3401,3257,3787,3458,3378,5537,5092,5848,6869,10472,3048,12312,1771,7982,1592,6261,1047,5908,406,3585,26,733,0,0,0,0,0,0,20170308
201702,경춘선,퇴계원,2,1,1950,499,4201,1085,17122,3002,11818,4332,8311,2688,6270,2615,5083,2543,5256,2852,4938,3368,3616,3419,3711,4955,4819,4676,4115,6499,5214,10987,3006,10974,1931,7063,1735,5767,1141,5005,680,3606,36,698,0,0,0,0,0,0,20170308
201702,경춘선,별내,17,0,737,417,1608,1067,7760,2136,6218,5138,4019,3511,3572,2310,3118,2612,3205,2835,3336,2944,2909,3068,3394,3742,3547,3430,4118,4915,4876,5830,2863,6608,2132,3955,2496,2499,2175,2962,1023,1742,156,242,0,0,0,0,0,0,20170308
201702,경춘선,갈매,2,0,898,646,2158,3226,8848,3621,5423,2513,3513,771,2488,759,1963,851,2017,1273,2057,1106,1679,1096,1757,1826,3668,1673,4180,2598,3000,3545,1395,4776,629,3445,480,2445,337,2375,119,1431,1,369,0,0,0,0,0,0,20170308
201702,경춘선,신내,8,0,197,181,804,752,1584,1694,1881,1865,1095,1144,1024,756,995,792,1081,981,983,770,977,989,887,986,1029,1138,1232,1563,1454,1564,926,1278,622,957,688,781,533,537,328,329,6,172,0,0,0,0,0,0,20170308
201702,경인선,도화,151,0,3193,969,6002,2371,13609,3866,11948,7948,7423,3473,6436,3565,6077,3323,6242,4420,5961,4648,5298,4828,5233,5529,6607,6802,6899,6634,6886,8190,3889,7938,2744,6641,2476,6218,1244,5347,723,4680,33,1796,0,0,0,0,0,0,20170308
201702,경인선,중동,543,2,9575,1146,17280,3406,43444,6427,36576,13799,19974,10517,16054,7508,15239,8825,15530,10831,15065,10650,12249,11796,12001,12653,12102,15941,13611,18686,14319,27596,9553,31493,6650,20581,6078,18866,5458,17169,2065,13447,198,3578,0,0,0,0,0,0,20170308
201702,경인선,온수(성공회대입구),109,1,4223,1164,6977,3606,20754,6567,21012,12335,13661,7474,10178,6166,10530,5891,12479,6919,11820,7795,10252,7558,10154,9057,10447,10577,10972,12477,11777,18526,6808,20069,4932,12933,5124,12245,3534,11227,2259,8000,215,1848,0,0,0,0,0,0,20170308
201702,경인선,도원,471,7,2256,907,3359,1575,7549,4254,6728,15119,5571,6303,5360,5438,5672,4449,9702,4621,7177,4529,5686,4787,6999,5380,5916,6032,6182,6572,8287,6738,3881,5687,2939,4408,2500,4320,1383,3848,551,2841,19,1725,0,0,0,0,0,0,20170308
201702,경인선,간석,241,3,5004,1019,11242,2564,27293,4155,22217,8276,13082,6737,10350,5632,10057,5525,11281,6967,10715,7456,8743,7886,7885,8897,9268,11396,9702,13811,10155,18433,6774,20649,5061,14382,4411,12133,3498,11821,2067,8563,133,3276,0,0,0,0,0,0,20170308
201702,5호선,군자(능동),40,1,5468,732,10219,6712,31757,9006,49262,26209,21355,18566,13823,12809,12790,12310,14264,14166,14985,16223,13575,18509,12692,19654,14709,22074,18088,30257,24164,47452,16814,46678,11721,26141,12678,23369,11346,22681,5867,15240,990,6919,0,1270,0,0,0,0,20170308
201702,수인선,월곶,1,0,973,286,3336,1556,8522,1904,7534,2974,4798,2138,3935,2103,4087,2867,3992,3046,4338,3023,3775,3485,3648,3711,3969,4491,4552,5455,5582,7720,3588,6431,2191,4796,1736,4594,1481,4089,765,2721,24,528,0,0,0,0,0,0,20170308
201702,경인선,부개,1161,4,8624,1845,17239,3444,44775,5333,38606,11991,22510,8835,16584,6625,15384,8025,16481,9981,15420,10590,12916,11557,11388,13411,12344,17402,12443,19660,13531,31230,8952,31328,6404,21879,5519,20231,4242,19036,2222,13200,226,3986,0,0,0,0,0,0,20170308
201702,경인선,소사,207,5,16618,2809,17797,10443,41957,12848,39903,19063,27022,11599,21947,12734,20598,12794,21381,14924,20040,17078,18043,16380,17679,17076,19541,20158,21840,25218,19804,33697,12517,35706,9661,25478,7456,22514,5534,23351,2396,16529,256,3924,0,0,0,0,0,0,20170308
201702,경인선,구일,190,6,2863,1333,8576,3560,26379,6981,23141,15491,12050,10163,9016,9226,9253,9651,10195,12886,10365,17383,9861,13166,10491,11863,13266,12553,16139,12244,14278,19129,6957,22344,17449,13782,13490,11762,5410,11376,1633,7711,64,1194,0,0,0,0,0,0,20170308
201702,경인선,인천,162,3,1246,459,3091,2870,5695,6361,5004,8295,3724,4319,3230,6095,4396,10253,6481,11722,8202,10556,10617,9436,11817,7106,12636,5730,14627,4656,15122,4661,7725,3449,5505,2416,4011,2441,2045,1843,708,1384,13,1427,1,30,0,0,0,0,20170308
201702,경인선,동인천,2545,12,10036,1645,20568,9711,51501,24851,38287,35337,26654,21289,24774,22680,25742,25780,29222,24839,29100,28385,28804,27330,31176,25491,35502,28644,40531,32018,53641,38530,30238,42539,19234,31923,16037,25493,10514,25654,4365,18772,14,6493,0,0,0,0,0,0,20170308
201702,경인선,제물포,475,3,5484,1767,10990,4921,31455,9564,27790,22358,16974,13204,13617,9547,13595,8987,16333,10256,15443,12312,13748,11857,14905,11819,16934,15331,20183,17721,22007,22129,11924,23303,7856,17293,6706,15480,4425,14938,2377,11292,105,3807,0,0,0,0,0,0,20170308
201702,경인선,주안,808,29,14759,3302,29432,10192,76445,23726,66073,39277,40472,28789,34475,23520,36420,22554,41565,27612,40248,27230,36381,29375,37401,28641,41273,36757,47458,45135,50472,63441,34717,71781,29067,53099,27517,43938,23782,40254,13666,30177,1169,9047,0,0,0,0,0,0,20170308
201702,경인선,동암,254,4,19259,4661,33563,10646,77101,19026,66869,21263,41936,18344,32286,17167,30813,17629,32847,21580,30902,21274,26886,24990,25642,29184,27129,33325,31814,44130,32069,60169,21825,67516,17242,49350,15948,41425,11718,39838,6168,29402,483,8389,0,0,0,0,0,0,20170308
201702,7호선,삼산체육관,0,0,2415,319,8679,1252,24853,2353,21655,5117,10529,3814,7810,3328,7549,4068,7804,6075,7432,6881,6357,6310,7348,7011,8515,7782,7480,9616,8782,15444,4809,16676,3216,12093,3592,10096,2231,9275,1006,6996,186,2439,0,454,0,0,0,0,20170308
201702,7호선,굴포천,1,0,4888,360,13119,3270,38355,5225,35808,11952,18309,9087,13402,6408,12204,7469,12954,8755,12544,10094,11506,10637,11154,11845,11494,14136,12951,18362,15253,31954,9968,35572,7445,26117,7320,20697,5911,18342,3194,11605,545,4628,1,711,0,0,0,0,20170308
201702,7호선,부평구청,26,2,6502,775,24254,5365,62666,11453,49394,11895,24249,7430,17041,5708,15647,5946,16108,7104,14482,8453,12687,9445,12065,10840,12787,13116,18920,15773,17262,25431,10958,34623,8332,27356,6800,21671,5532,21219,2430,12831,425,6309,0,1783,0,0,0,0,20170308
201702,8호선,암사,5,0,10410,961,22085,4791,72178,8021,94986,19675,46560,15240,26991,10923,24528,12219,24472,13581,24009,16177,21065,17902,19101,23354,19801,26180,21556,33727,25266,55072,16292,56771,10676,35663,9000,33801,6570,30372,3092,21051,627,5235,4,900,0,0,0,0,20170308
201702,3호선,약수,65,10,5786,857,10010,4990,25587,11711,43770,37988,29280,24420,20646,17156,20384,16354,21953,16009,23709,18338,21939,19247,21371,19671,21379,22459,25985,27406,36520,39006,24333,34072,17368,22107,16899,20883,13295,19312,6451,13465,941,4936,1,783,0,0,0,0,20170308
201702,3호선,동대입구,34,0,1259,1101,3181,8012,5757,17504,8059,65532,7249,29906,6905,23023,8905,27456,12480,21044,15924,20585,15506,17860,16882,15116,22125,16003,30628,17466,52189,18821,28173,13637,18518,7443,26986,6384,16513,5621,5616,3856,602,1301,0,107,0,0,0,0,20170308
201702,3호선,충무로,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,2,0,3,0,3,0,5,0,2,0,2,0,2,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,20170308
201702,3호선,을지로3가,2,0,519,893,936,6585,1807,31842,3214,78901,5279,38137,6992,19512,8210,16196,9184,13993,11696,15025,13803,13690,15740,13202,16582,12112,24487,11776,58112,12367,35603,7940,19744,3835,17090,3267,11978,2580,5703,1887,973,533,0,5,0,0,0,0,20170308
201702,3호선,종로3가,12,0,671,623,1080,4075,1528,11652,2472,46672,4119,46105,6084,31928,8769,23457,10241,23827,12186,23721,13870,23715,17670,21306,18953,18064,23607,17053,42376,19085,40704,13329,19355,6140,19451,4607,13149,3768,5400,2554,835,901,1,4,0,1,0,0,20170308
201702,3호선,안국,17,1,1735,1602,3306,18350,6586,89280,10595,108669,10575,79530,13384,65326,23623,65315,34198,56746,42540,54458,48894,50509,55704,41974,63619,35771,84949,31108,135234,31031,67743,18868,54554,9787,51051,6941,29959,6376,9883,4037,1210,1403,0,0,0,0,0,0,20170308
201702,3호선,경복궁(정부서울청사),45,2,2385,1448,5395,12889,14163,39117,22720,116825,22138,62323,18211,46040,22855,46776,27525,44570,36498,49386,41435,43837,47158,38953,54781,37520,64802,40031,110775,45611,59168,33284,53431,16542,50927,13966,32785,12435,12150,7468,1496,2278,1,75,0,1,0,0,20170308
201702,3호선,독립문,159,3,4544,526,5379,4016,14330,10179,20384,18378,14318,15693,12341,14155,12220,10938,13979,11026,14850,13274,15643,12455,16079,12284,14854,12581,15671,14395,17250,17088,9564,16409,6254,10970,5648,9685,3832,9116,1349,6281,187,2703,0,1036,0,0,0,0,20170308
201702,5호선,신금호,2,0,2648,945,5817,6333,17403,5653,25064,11735,12691,7952,8513,5638,8138,5111,9605,6199,9017,7326,7676,7697,7950,8883,10557,9638,11704,12018,11045,18982,7916,17529,4993,10547,4138,9474,3377,9457,1496,6366,222,2255,0,0,0,0,0,0,20170308
201702,3호선,무악재,21,1,1856,215,5180,1491,14745,2619,18650,5199,11010,3841,7960,3344,7007,3480,6658,3748,6412,4570,5578,5231,5063,6153,5172,7679,5937,9018,6962,13586,3893,14693,2720,10016,2497,9313,1655,8923,813,6065,136,1697,0,4,0,0,0,0,20170308
201702,3호선,홍제,38,1,9144,1173,21930,8444,61667,11071,78720,26803,48146,19538,34439,17985,32025,17568,32776,20077,32111,23400,29319,26163,28021,30568,29480,34432,30571,40340,32721,58470,19097,61053,13732,38698,11730,36429,8323,33109,3697,21715,468,6099,0,1,2,2,0,0,20170308
201702,3호선,녹번,50,0,7716,770,17529,6714,50289,6788,61036,18401,34335,11436,22297,9668,20297,8532,19925,10243,19265,12606,16851,13066,15510,15162,15912,19705,18624,23436,21884,35943,11105,40190,7498,27068,6434,24588,4544,23234,2125,14954,254,4099,0,1,0,0,0,0,20170308
201702,3호선,불광,12,0,9486,1217,19456,5687,58367,8996,71023,29373,39568,34158,28399,28507,26786,25023,27529,29308,31158,32945,29383,33965,30121,34387,33264,38753,34114,42938,37214,62410,22835,63530,17137,39066,15482,34485,13023,32241,5243,20750,698,6271,0,0,0,0,0,0,20170308
201702,3호선,연신내,227,12,24560,1554,49916,11972,143033,19374,175237,35672,96260,37979,67165,37091,62635,35974,67225,39407,66549,47356,60685,51938,57102,60500,58815,71791,60193,84424,58787,132444,42568,146775,32601,95078,30438,80958,27802,80224,14688,54422,2382,18849,0,12,0,0,0,0,20170308
201702,3호선,구파발,183,2,8186,1911,25469,11020,77623,13767,73488,23203,41529,23815,28921,20440,25200,19828,26451,23222,28036,24511,27157,24643,27551,25930,32443,29574,35203,33392,34030,50369,22568,56576,17522,33926,16330,30734,15840,28846,4216,21051,656,7108,1,259,0,0,0,0,20170308
201702,3호선,지축,0,0,160,32,950,594,3996,1143,4201,1847,2798,904,1986,903,1583,1101,1893,1169,1758,1196,1503,1354,1553,1831,1592,2187,1506,2636,1613,3677,599,3446,363,2743,256,2047,81,1591,52,894,26,116,0,0,0,0,0,0,20170308
201702,2호선,용두(동대문구청),10,0,852,135,1419,916,4506,1922,7317,5600,3533,3100,2982,2907,3229,3545,3751,3539,4085,4036,4314,4455,4593,4501,4656,4162,4494,4582,5939,6512,2881,5649,2115,3487,1658,3156,1273,2590,519,1936,67,608,0,7,0,0,0,0,20170308
201702,2호선,신정네거리,32,1,8570,1043,13890,3040,43224,4731,41328,10569,23342,7592,16002,7073,14564,8099,15319,9360,14447,11079,12826,12096,11846,15082,12189,18306,13195,23323,13730,36925,8506,38495,6225,22322,5229,20952,4456,19443,2235,14328,338,4243,3,218,0,1,0,0,20170308
201702,2호선,양천구청,19,0,4283,800,10280,2019,29264,4526,28265,9925,17868,6642,12270,5608,11401,5726,11633,6980,10993,8492,9475,9108,8902,10588,9104,12201,10209,15496,10558,22953,4835,26047,3407,16567,2888,15211,2858,15094,925,11944,163,4253,2,88,0,0,0,0,20170308
201702,2호선,도림천,0,0,339,232,965,686,2523,3037,2668,5556,1681,1805,1544,1284,1317,1071,1648,1426,1283,1149,1443,1326,1756,1206,1612,1339,2031,1646,3128,2310,1659,2553,1037,1576,773,1454,438,1169,179,1018,41,334,0,5,0,0,0,0,20170308
201702,2호선,신설동,20,2,1195,212,1173,1601,2458,6118,3852,16119,3402,10942,4222,8250,5827,7807,6967,7655,8311,8012,9199,7529,10502,6619,10695,5491,12722,5762,18235,5605,7516,4437,4137,2649,3462,2305,2720,2274,1058,1776,104,594,0,86,0,0,0,0,20170308
